ID,empresa,modelo_negocio,app_movil,periodo,marca,modelo,tipo_vehiculo,segmento,transmision,combustible,puertas,uso_principal,precio_hora_ars,precio_dia_ars,km_incluidos,costo_vehiculo_usd,horas_uso_dia,usuarios_registrados,cobertura_geo,observaciones,fecha_carga,codigo_postal,telefono,email
245,TriWpip,carsharing_p2p,APLICACION,2023,Fiat,Renegade,hatchback,COMPACTO,cvt,híbrido,,mixto,13892.69834645526,62155.34088478657,9999,22000,48.0,125000,B.Aires,Activo,2025-07-29 11:08:31.751063,C1425,0800-KEKO,keko@keko
246,Invernalia,alquiler_trabajo,N/A,2024,fiat,onixs,HATCHBACK,compacto,,,0,uber_trabajo,-108982.87976670601,508686.80187577667,200,22000,12.0,45mil,B.Aires,Expansión 2025,2025-02-19 11:08:31.745468,C1425,12345678,N/A
6580,Herrtz,AGREGADOR_TRADICIONAL,Localiza Mobile,2023,chev,208,auto,COMPACTO,automatico,nafta,0,n/a,206327.2804743965,946403.146251287,150,30000,100.0,140000,GBA, ,2025-12-29 11:08:31.755271,1425,,N/A
248,Rentcars,renta_tradicional,KINTO Share,2024,chev,Yaris,auto,economico,,nafta,cinco,remis,121487.14153207478,692436252.1087673,50,20000,0.5,"80,000",Buenos Aires,Cerró enero 2025,2025-07-22 11:08:31.750841,,sin telefono,keko@keko
249,Hertz,agregador_tradicional,app,2024,chev,Palio,camion,COMPACTO,MANUAL,diesel,5,remis,35297.33562417453,193100.50867253685,-50,12000,10.0,125.000,Bariloche,Expansión 2025,09-18-2025,CABA,123,
250,Keko,carsharing_p2p,,2020,Fiat,208,,,,,1,,50000,20000,,,50,,,INCONSISTENTE,,CABA,,usuario@gmail.com
251,KINTO,alquiler_trabajo,DeRentas Web,2023,Hyundai,Yaris,suv, compacto,,NAFTA,0,alquiler_tradicional,135795.8866555445,740414.9709407307,9999,22000000,-2.0,5000,BuenosAires,Expansión 2025,04-14-2025,BS AS,12345678,info@
252,Cactus Rent,carsharing_flota_propia,N/A,2024,Nissan,Etios,moto,grande, ,gas,tres,na,116345.31885178834,517846.0997408023,200,50000,24.0,45mil,GBA,Alianza Uber,2025-04-08,C1000,+54 11 1234-5678,N/A
253,Budget,agregador_tradicional,app,2025,Kia,Bronco,compacto,economico,auto,DIESEL,5,,17810.986255256827,82916.97108554606,50,12000,5.0,14K,ROSARIO,cerró en enero 2025,2025-10-11 11:08:31.760999,,sin telefono,contacto@keko.com
254,New Wy,agregador_tradicional, ,2025,VW,Maverick,sedan,compacto,auto,NAFTA,0,URBANO,"23.248,40",127258.26748842007,100,50000,100.0,80000,Mar del Plata,,06-18-2025,XXXX,,keko.com
255,Budget,alquiler_trabajo,MyKeego App,2025,Renaault,Fox,Furgon,COMPACTO,Mecanica,,2,uber_trabajo,12832.538496180536,65846.54204725169,50 km,35000,1.0,"80,000",Barilochee,ACTIVO,02/10/2025,CABA,0800-KEKO,usuario@gmail.com
256,Despegar,alquiler trabajo,Alamo Web,2024,VW,Kangoo,grande,economico, ,DIESEL,5,Uber,,,200,15000,48.0,,GBA,PENDIENTE,2025-04-29 11:08:31.741961,CABA,,keko.com
3209,Avis,carsharing_p2p,Alamo Web,2025,Audi,Uno,suv,compacto,Mecanica,NAFTA,-1,bUer,9666.281429299452,54084.20662144471,150,$15000 USD,10.0,N/D,BS AS,Alianza Uber,28/05/2025,C1425,123,keko.com
258,Rentcars,carsharing_flota_propia,Rentennials App,2024,Fiat,Palio,auto,mediano,MANUAL,gas,0,URBANO,153282.05206038043,637101.4173807217,,30000,48.0,80000,Mendoza,PENDIENTE,2025-03-09,XXXX,11-1234-5678,usuario@gmail.com
259,  Sixt   ,  carsharing_p2p  ,,,   Volkswagen,2008    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,1000,12345678,usuario@gmail.com
260,Avis,carsharing_flota_propia,APLICACION,2023,TOYOTA,i01,HATCHBACK,premium,dsg,hibrido,6,turismo,18596.605088712433,107986.90419549977,50 km,22000,4.0,15000,n/a, ,2025-05-10,BS AS,sin telefono,usuario@gmail.com
261,Invernalia,CARSHARING_FLOTA_PROPIA,Keko App,2025,Toyota,Uno,sedán,mediano,dsg,n/a,5,turismo,,,150,15000000,4.0,45000,CABA,PENDIENTE,2025-08-25,,12345678,N/A
262,Localiza,renta_tradicional,,2024,Chevrolet,trackers,camioneta,mediano ,manual,n/a,4,personal,9952.315442666693,50901.74550128587,ilimitado,50000,,15000,"Mendoza, Argentina",Expansión 2025,19/04/2025,C1000,12345678,info@
263,Europcar,agregador_tradicional,APLICACION,2024,CHEV,Foox,camioneta,economico,cvt,hibrido,3,urbano,146002.82905309388,723113.5127737765,cien,,1.0,5000,BuenosAires,CERRÓ,21/09/2025,CABA,12345678,usuario@gmail.com
264,KINTO,carsharing_flota_propia,Kayak App,2025-01-01,Citroen,UP,Furgon,grande,,diesel,5,remis,27687.502563362017,152623.44922798462,ILIMITADO,,4.0,14K,Mendosa,,10/12/2025,C1000,11-1234-5678,
265,Invernalia,alquiler_trabajo,MyKeego App,2025,Honda,208,mediano,COMPACTO,AUTOMATICO,diesel,4,taxi,149419.12637527444,706817.0103652023,50,18000000,5.0,80000,ROSARIO, ,16/01/2026,1425,12345678,contacto@keko.com
266,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,1425,12345678,info@
267,Invernalia,carsharing_p2p,Kayak App,23,Toyota,Corolla,pickup,COMPACTO, ,electrico,99,uber_trabajo,172098.4242853848,974904.1551115093,-50,,48.0,5000,ROSARIO,PENDIENTE,2025-12-31,BS AS,sin telefono,info@
268,DeRentas,alquiler_trabajo,Kayak App,,Renault,Yaris,camioneta,mediano ,dsg,nafta,tres, ,,,unlimited,$50000 USD,12.0,125.000,Barilochee,activo,2025-10-23 11:08:31.754542,C1425,+54 11 1234-5678,N/A
269,TripWip,carsharing_p2p,Rentcars App,2025,Audi,Bronco,utilitario,compacto,,electrico,4,n/a,195303.78027198298,797900.5080902424,200,25000,12.0,14K,Rosario,PENDIENTE,2025-11-26,1000,12345678,
270,MyKeego,renta_tradicional,,2023,Citroen,Bronco,sedan,economico,automatica,híbrido,0,,142060.27770847405,643128.0568725406,50,30000000,8.0,"80,000",Mendoza,Activo,2025-03-01 11:08:31.764197,,,
271,Rentennials,alquiler_trabajo,APLICACION,2023,peugeot,Gol,auto,mediano,auto,NAFTA,5,Uber,163974.59187951262,805589.3544058562,,25000,1.0,45000, ,PENDIENTE,09-21-2025,CABA,sin telefono,keko.com
272,FastGo,alquiler_trabajo,DeRentas Web,2024,Mercedes,gol,utilitario,economico,N/A,diesel,6,turismo,21951.945525458963,111716.18944717379,150,22000,5.0,N/D,Barilochee,CERRÓ,2025-05-05,BS AS,,
273,DeRentas,agregador_tradicional,MyKeego App,2024,FIAT,Siena,hatchback,premium,AUTOMATICO,gas,99,Uber,12501.16608024603,65810.87641503586,,15000,6.0,,Cordoba,Expansión 2025,2025-05-19 11:08:31.764354,C1425,0800-KEKO,
274,Test,,,,,,,,,,,,0.01,0.05,,,,,,TEST,,1425,0800-KEKO,keko.com
275,Rentcars,agregador_tradicional,Alamo Web,2024,Renault,Voyage,moto,compacto,cvt,diesel,3,,212329.9220927849,861612.8091975087,unlimited,25000,100.0,14K, ,Expansión 2025,22/02/2025,1425,sin telefono,usuario@gmail.com
276,Rentennials,agregador_tradicional,N/A,2025,BMW,Argo,camion,mediano,automatico,,6,mixto,147676.77934980238,688645.3834121322,50 km,20000,48.0,"80,000", ,Cerró enero 2025,03/06/2025,CABA,123,keko.com
277,Invernalia,agregador_tradicional,Kek oApp,2025,Nissan,Yaris,camion,economico,automatica,DIESEL,99,personal,,,ILIMITADO,,12.0,14K,BuenosAires,Activo,03-09-2025,C1425,,contacto@keko.com
278,KINTO,carsharing_p2p,Alamo Web,2025,Jeep,trackers,sedán,premium,manual,hibrido,4,taxi,$145384,766111.739602239,ilimitado,35000,10.0,45000,n/a,Activo,21/07/2025,C1000,12345678,info@
279,Sixt,carsharing_flota_propia,KINTO Share,25,Renault,Mobi,hatchback,mediano ,MANUAL,NAFTA,cinco,alquiler_tradicional,119738.37258719296,526507.0984542673,50,35000,3.0,,Córdoba,activo,2025-07-26,,123,usuario@gmail.com
280,TripWip,renta_tradicional,Localiza Mobile,2024,Toyota,Bronco,hatchback,mediano ,automatico,nafta,cinco,taxi,108587.89564406285,446031.75402154465,100,18000,24.0,N/D,"Córdoba, Argentina",Expansión 2025,03/12/2025,XXXX,0800-KEKO,contacto@keko.com
1691,New Way,carsharing_flota_propia,,2024,TOYOTA,crnnos,compacto, compacto, ,n/a,99,uber_trabajo,-13291.32642902619,58532.08628207968,cien,22000,6.0,N/D,Córdoba,Activo,03/10/2025,1000,11-1234-5678,contacto@keko.com
282,New Way,renta_tradicional,Rentcars App,2024,RENAULT,UP,mediano,premium,auto,NAFTA,cinco,alquiler_tradicional,93771.21011322447,417265.54001194565,200,25000,8.0,,Mendosa,N/A,2025-07-31 11:08:31.759408,0000,sin telefono,N/A
283,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,CABA,sin telefono,
284,Keko,carsharing_p2p,APLICACION,2025,peugeot,Toro,PickUp,grande,mecánico,gnc,tres,carga,20272.624037406546,115875.13515503315,100,20000,1.0,5000,BS AS,cerró en enero 2025,2026-01-31 11:08:31.749100,0000,123,
3080,Avis,carsharing_p2p,KINTO Share,2023,Ford,Bronco,mediano,economico,dsg,diesel,2,Uber,-22889.997757672798,111281.41811435958,unlimited,35000,3.0,5000,GBA,dato no confirmado,2025-11-16 11:08:31.757510,CABA,12345678,N/A
286,Cactus Rent,carsharing_p2p,Alamo Web,2025,Mercedes,Etius,grande,compacto,dsg,electrico,99,mixto,$23051,110224.54361494638,cien,20000,0.5,140000,CABA,dato no confirmado,03-11-2025,C1000,0800-KEKO,contacto@keko.com
287,Kayak,carsharing_p2p,,2023,chev,COROLA,camion,compacto,automatico,gas,tres,remmis,"15.348,26",61574.19681140707,50,,48.0,125.000,Mendoza,verificar,21/03/2025,0000,11-1234-5678,usuario@gmail.com
288,Avis,agregador_tradicional,Avis App,2025,Honda,Etius,mediano,premium,N/A,híbrido,4,Uber,106237.16469913723,490156.814386249,cien,,8.0,,Rosario,CERRÓ,2025-11-17 11:08:31.753411,1425,123,info@
13089,Cactus Rent,carsharing_flota_propia,Rentennials App,2023,chev,Suburban,suv,economico,N/A,NAFTA,5,uber_trabajo,"26.524,85",150313.07166133515,ILIMITADO,18000000,3.0,125000,,ACTIVO,17/04/2025,0000,12345678,keko.com
290,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,1425,0800-KEKO,usuario@gmail.com
291,Keko,carsharing_flota_propia,Localiza Mobile,2025,Renault,Versa,sedan,mediano ,automatico,electric,, ,18281.169574253563,101624.74909636514,unlimited,,-2.0,80000,Bariloche,Expansión 2025,2025-08-01 11:08:31.747281,C1425,sin telefono,usuario@gmail.com
292,Alamo,renta_tradicional,KINTO Share,2025-01-01,Renault,Tracker,moto,mediano ,manual,DIESEL,0,personal,29992.52978649647,128307.97746023598,ILIMITADO,15000,-2.0,14K,Buenos Aires,,2025-11-02 11:08:31.763051,BS AS,123,contacto@keko.com
293,Keko,agregador_tradicional,,2023,BMW,Toro,furgon,compacto,automatica,gas,6,n/a,"109.981,28",561257.9283636606,unlimited,25000,3.0,,Mendoza,ACTIVO,24/04/2025,0000,11-1234-5678,info@
294,DeReentas,renta_tradicional,Rentcars App,24,vw,Fox,Furgon,economico,auto,diesel,4,carga,-12312.096942557659,67416.07753436526,150,25000,2.0,5000, ,verificar,12/06/2025,1425,sin telefono,keko.com
295,FastGo,agregador_tradicional,,2023,Chevrolet,trackers,furgon,COMPACTO,mecánico,híbrido,tres,urbano,"11.219,90",45542.81447188002,-50,20000,4.0,,B.Aires,Expansión 2025,2025-02-16,C1000,12345678,info@
296,  New Way   ,  alquiler_trabajo  ,,,   vw,2008    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,1000,sin telefono,keko@keko
297,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,1000,0800-KEKO,keko.com
298,MyKeego,alquiler_trabajo,KINTO Share,2024,nissan,Polo,sedan,economico,,gas,99,Uber,13481.163290560407,75599579.96609749,cien,,3.0,45000,Barilochee,Activo,12/03/2025,C1425,,contacto@keko.com
6278,FastGo,alquiler_trabajo,Kayak App,2023,Jeep,Partner,furgon,compacto,manual,gas,tres,URBNAO,$161932,872640.3449579347,0,20000,-2.0,15000,GBA,,07-11-2025,C1425,sin telefono,keko@keko
300,rENTENNIALS,renta_tradicional,DeRentas Web,2023,Honda,onixs,sedán,compacto,Mecanica,,0,,"16.782,70",70982.1154602135,ILIMITADO,35000,1.0,14K,B.Aires,CERRÓ,2025-09-02 11:08:31.759777,C1000,11-1234-5678,
301,Europcar,carsharing_flota_propia,DeRentas Web,2024,Renault,Tracker,furgon,mediano , ,diesel,cinco,personal,18796.221958475802,90631.59323470568,-50,18000000,3.0,45mil,Barilochee,activo,16/03/2025,C1000,123,keko@keko
302,Europcar,carsharing_flota_propia,MyKeego App,2023,peugeot,UP,utilitario, compacto,,electrico,99,alquiler_tradiciional,218160.04502477878,1111981.503653247,unlimited,30000,5.0,125000,,verificar,12-22-2025,BS AS,,usuario@gmail.com
4816,udget,carsharing_flota_propia,app,2023,RENAULT,Etios,sedan, compacto,AUTOMATICO,,,taxi,32152.786226658474,140070.5778100109,150,35000,4.0,45000,n/a,Alianza Uber,2026-01-26,,123,
304,Invernalia,carsharing_p2p,Localiza Mobile,2025,Peugeot,Toro,Furgon,compacto,manual,electric,tres,n/a,12786.085046008342,63716.84547181121,9999,20000000,24.0,14K,GBA,cerró en enero 2025,28/08/2025,BS AS,,keko.com
305,Invernalia,agregador_tradicional,APLICACION,25,Renault,Toro,auto,economico,Mecanica,n/a,2, ,,,100,22000,5.0,125000,Buenos Aires,Cerró enero 2025,2025-04-18 11:08:31.759444,,11-1234-5678,
306,Rentcars,CARSHARING_P2P, ,2025,ffiat,trackers,furgon,compacto,manual,gas,cinco,URBANO,"14.157,70",76047.78501871155,ILIMITADO,50000,3.0,140000,Mendoza,activo,07/12/2025,C1425,,info@
307,MyKeego©,,,,Toyota€,,,,,,,,,,,,,,,CARACTERES ESPECIALES,,0000,,
308,Keko,carsharing_p2p,,2027,Toyota,208,,,,,10,,100000,10000,,,25,,,INCONSISTENTE,,,123,contacto@keko.com
7942,Rentennials,,,,,,,,,,,,,,,,,muchos,,FORMATO INCORRECTO,ayer,BS AS,12345678,N/A
310,Cactus Rent,carsharing_p2p,web site,2024,Kia,Gol Trend,auto,mediano,,,-1,mixto,174877.9007460726,999007.7047099565,0,30000,-2.0,5000,Mendosa,PENDIENTE,2025-04-15 11:08:31.760724,1425,0800-KEKO,info@
311,Rentennials,renta_tradicional,Kayak App,2024,Citroen,dos mil ocho,grande,premium,manual,gnc,tres,re mis,15382.399047082139,68902.2547417828,50,50000,,45mil,GBA,Alianza Uber,2025-06-05,1425,12345678,
312,Cactus Rent,alquiler_trabajo,Alamo Web,2023,FIAT,Gol,suv,economico,automatica,hibrido,4,alquiler_tradicional,,,0,20000,2.0,5000,,verificar,15/03/2025,1425,11-1234-5678,info@
313,Avis,carsharing_p2p,TripWip App,2025,VW,COROLA,furgon, compacto,,electrico,2,mixto,,,0,,,45mil,Córdoba,CERRÓ,2025-06-22 11:08:31.740002,0000,11-1234-5678,
314,New Way,carsharing_p2p,MyKeego App,2025,Peugeot,Siena,grande,economico,manual,n/a,5,urbano,13415.626649012216,70441.87792330897,100,25000,12.0,5000, ,CERRÓ,2025-05-07 11:08:31.743882,CABA,+54 11 1234-5678,keko@keko
315,Hertz,carsharing_flota_propia,Despegar Autos,2023,Hyundai,onixs,compacto,COMPACTO,MANUAL,gnc,tres,Uber,$8630,41309.00504641293,,$35000 USD,2.0,140000,Bariloche,ACTIVO,2025-08-02 11:08:31.741427,0000,123,keko@keko
2228,New Way,renta_tradicional,KINTO Share,2023,peugeot,Renegade,PickUp,compacto,mecánico,electrico,3,personal,"100.820,37",417995.8190092227,unlimited,35000,6.0,N/D,B.Aires,dato no confirmado,2025-08-13,C1000,sin telefono,
317,Cactus Rent,agregador_tradicional,,2023,peugeot,Onix,mediano, compacto,AUTOMATICO,electrico,0,taxi,,,0,12000,3.0,45000,Bariloche,verificar,2025-09-05 11:08:31.746853,BS AS,123,keko@keko
318,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,C1425,,keko@keko
319,Kayak,carsharing_p2p,,2023,chev,COROLA,camion,compacto,automatico,gas,tres,remmis,"15.348,26",61574.19681140707,50,,48.0,125.000,Mendoza,verificar,21/03/2025,BS AS,,
320,Cactus Rent,carsharing_flota_propia,Avis App,2024,Chevrolet,Polo,sedán,COMPACTO,cvt,gnc,5,URBANO,10278.0396714592,53828.386075566064,9999,15000,3.0,N/D,ROSARIO,Activo,10/06/2025,0000,12345678,contacto@keko.com
321,Sixt,carsharing_flota_propia,Despegar Autos,2025,Vokswagen,Foox,camioneta, compacto,dsg,DIESEL,99, ,35253.27640983949,148510113.84667203,100,35000,0.5,N/D,,dato no confirmado,2025-03-27 11:08:31.747370,CABA,0800-KEKO,keko.com
322,Hertz,carsharing_flota_propia,Keko App,2025,Volkswagen,Voyage,CAMION,economico,auto,NAFTA,cinco,/na,"14.451,14",81106.24434017963,200,12000,1.0,80000,Rosario,PENDIENTE,16/06/2025,1000,,
7935,Alamo,alquiler_trabajo,MyKeego App,2023,Ford,Yaris,compacto,compacto,dsg,gas,5,alquiler_tradicional,16304.048077644931,65224.237395714925,0,20000,5.0,"80,000","CABA, Argentina",,28/03/2025,1425,+54 11 1234-5678,keko@keko
324,Europcar,renta_tradicional,Hertz 24/7,2024,tOYOTA,Kicks,moto,mediano,AUTOMATICO,diesel,0,Uber,,,9999,,100.0,45000, ,activo,2026-01-12 11:08:31.747321,0000,0800-KEKO,keko@keko
325,Invernalia,agregador_tradicional,DeRentas Web,2024,Chevrolet,UP,PickUp,grande,manual,gas,4,Uber,92384.44993823816,534451.4933886747,9999,,24.0,N/D,n/a, ,2025-04-28 11:08:31.763258,C1000,0800-KEKO,N/A
326,  Kayak   ,  carsharing_flota_propia  ,,,   chev,Versa    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,XXXX,12345678,keko.com
327,Alamo,carsharing_p2p,APLICACION,23,FORD,i10,camion, compacto,cvt,,4,mixto,25413.157703988414,103741.59122753149,unlimited,25000,10.0,"80,000",Bariloche,Alianza Uber,2025-05-14 11:08:31.750451,,11-1234-5678,contacto@keko.com
328,Keko,,,,,,,,,,,,9999999,99999999,,,,,,ERROR DE CARGA,,,11-1234-5678,contacto@keko.com
329,Hertz,carsharing_p2p,FastGo App,2023,Kia,Etius,camion,COMPACTO,dsg,NAFTA,5,personal,106208.27799034576,610625.164630555,cien,22000,,125.000,Mar del Plata,,2025-02-09,0000,123,info@
330,Hertz,agregador_tradicional, ,2025,vw,Siena,grande,premium,automatico,gnc,, ,103547.76339239626,516559.7193290734,,,-2.0,80000,"n/a, Argentina",,24/12/2025,C1425,sin telefono,keko@keko
331,Despegar,carsharing_p2p,Kayak App,2023,Nissan,Tracker,moto,COMPACTO,,DIESEL,99, ,"10.319,49",51308.302467525995,cien,18000,12.0,15000,BuenosAires,activo,2025-07-04 11:08:31.739566,C1000,,keko.com
332,MyKeego,agregador_tradicional,app,2025,udi,Fox,hatchback, compacto,Mecanica,nafta,2,urbano,,,,35000,0.5,80000,Rosario,cerró en enero 2025,2026-02-05,BS AS,123,
333,Despegar,carsharing_p2p,web site,2023,Audi,go l,utilitario,grande, ,diesel,4,carga,$157724,943127.0122921884,ilimitado,25000,100.0,125.000,,Activo,2025-05-16,XXXX,123,usuario@gmail.com
334,Europcarr,agregador_tradicional,TripWip App,2023,Honda,Versa,PickUp,mediano,automatica,n/a,2,urbano,21167.85592639391,99059.2556398803,9999,35000,8.0,5000,B.Aires,Alianza Uber,03/07/2025,0000,0800-KEKO,keko@keko
335,Avis,alquiler_trabajo,Kayak App,2023,renault,Versa,moto,compacto, ,diesel,4,turismo,20719.364179776232,94291.0579700021,9999,12000,100.0,80000,Mar del Plata,,10-22-2025,,0800-KEKO,usuario@gmail.com
336,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,C1000,11-1234-5678,keko.com
337,Keko,carsharing p2p,N/D,2024,Mercedes,Tracker,pickup,COMPACTO,manual,n/a,5,n/a,,,unlimited,15000,0.5,N/D,,N/A,09/07/2025,1000,sin telefono,
338,DeRentas,agregador_tradicional,Rnetennials App,2024,Peugeot,Oinx,pickup, compacto,MANUAL,híbrido,-1,,22040.279726117627,103030.0727748291,cien,50000,5.0,15000,"Mendoza, Argentina",Cerró enero 2025,04-26-2025,1425,123,usuario@gmail.com
339,Avis,renta_tradicional,,2023,Toyota,i10,camion,compacto,cvt,n/a,0, ,11476.449205890884,59222.523196634975,ILIMITADO,25000,1.0,"80,000","Córdoba, Argentina",Activo,2025-10-03,C1425,sin telefono,keko.com
340,MyKeego,carsharing_p2p,KINTO Share,2024,Mercedes,Kicks,grande,grande,MANUAL,electric,tres,uber_trabajo,12008.26334642137,66840.41333031407,unlimited,,,15000,"Mar del Plata, Argentina",,2025-04-03,,12345678,usuario@gmail.com
341,Invernalia,renta_tradicional,app,2023,c hev,Etios,moto,grande,N/A,híbrido,0, ,12545.849096043283,62603.16097026421,9999,30000,100.0,125000,"Cordoba, Argentina", ,2025-11-07 11:08:31.753079,XXXX,12345678,N/A
342,Kayak,renta tradicional,APLICACION,2023,fi at,Etios,Furgon,mediano, ,diesel,5,uBER,138900.4223635783,807681.2806386454,50 km,18000000,8.0,125000,"Mendosa, Argentina",activo,2025-09-12 11:08:31.759327,1000,11-1234-5678,contacto@keko.com
343,Cactus Rent,carsharing_flota_propia,DeRentas Web,2024,chev,Bronco,moto,premium,,gas,3,remis,21099.100604937703,87349.17138108067,50 km,,12.0,80000,Córdoba,ACTIVO,2025-09-07,1425,123,N/A
344,Europcar,carsharing_flota_propia,Kayak App,2024-01-01,Renault,Kangoo,grande,mediano,dsg,híbrido,3,alquiler_tradicional,,,unlimited,35000,100.0,125000,Mendoza,PENDIENTE,2025-10-26 11:08:31.750141,XXXX,sin telefono,info@
345,Rentennials,carsharing_flota_propia,Localiza Mobile,2024,VW,Gol,PickUp,grande,automatico,NAFTA,4,taxi,111731.11484769003,638954.9799362989,-50,15000,5.0,45000,GBA,Expansión 2025,2025-03-18,C1000,,keko@keko
346,KINTO,alquiler_trabajo,Rentennials App,2024,Jeep,onixs,camion,mediano ,,gas,cinco,uber_trabajo,17626.995355930256,72995.43412292638,ilimitado,50000,3.0,125000,Córdoba,activo,02/10/2025,C1000,0800-KEKO,keko.com
347,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,1000,sin telefono,usuario@gmail.com
348,TripWip™,,,,Volkswagenñ,,,,,,,,,,,,,,,CARACTERES ESPECIALES,,1000,12345678,keko.com
349,  Budget   ,  alquiler_trabajo  ,,,   ford,2008    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,XXXX,123,N/A
350,F atsGo,alquiler_trabajo,app,2025,Renault,Cronos,sedán,COMPACTO,Mecanica,n/a,cinco,URBANO,126857.14186461328,709712.6520970633,150,25000,5.0,80000,ROSARIO,PENDIENTE,11-12-2025,,0800-KEKO,usuario@gmail.com
4491,Europcar,carsharing_flota_propia,MyKeego App,2023,ford,Bronco,SUV,mediano,dsg,DIESEL,cinco,mixto,121220.76276039069,603458.1603049324,50 km,35000,48.0,140000,ROSARIO,cerró en enero 2025,19/06/2025,0000,+54 11 1234-5678,keko@keko
352,KINTO,alquiler_trabajo,Keko App,2024,Peugeot,Polo,sedan,premium,MANUAL,híbrido,4,,"73.507,64",373186.0458386754,9999,,24.0,45mil,Córdoba,ACTIVO,2025-06-10 11:08:31.746776,1000,12345678,contacto@keko.com
353,Budget,carsharing_flota_propia,Avis App,2024,toyota,Uno,sedan,economico,,gnc,4,,122911.92581981474,690761.2779387257,unlimited,18000,-2.0,,Mar del Plata,Alianza Uber,2025-09-18 11:08:31.748334,CABA,+54 11 1234-5678,usuario@gmail.com
354,Alamo,agregador_tradicional,Kayak App,2025,Fiat,Onix,hatchback,mediano ,,gnc,tres,,,,-50,20000,2.0,45mil,Barilochee,Alianza Uber,2025-10-20,XXXX,123,usuario@gmail.com
355,Europcar,carsharing_flota_propia,app,24,VW,Uno,SUV,premium,mecánico,híbrido,2,Uber,105577.96210188203,582646.7544439961,,$25000 USD,3.0,14K,Bariloche,ACTIVO,11/07/2025,BS AS,sin telefono,keko.com
356,Alamo,RENTA_TRADICIONAL,MyKeego App,2025,TOYOTA,UP,compacto,mediano, ,nafta,5,remis,"18.778,15",92158.1416417846,150,,6.0,125000,Cordoba,PENDIENTE,2025-12-12 11:08:31.756454,C1000,123,
357,Cactus Rent,agregador_tradicional, ,2025,TOYOTA,Renegade,PickUp, compacto,auto,hibrido,4,taxi,14676.924332938996,70813.60623639585,50,18000,48.0,N/D,Bariloche,N/A,18/07/2025,BS AS,12345678,contacto@keko.com
358,DeRentas,CARSHARING_FLOTA_PROPIA,Despegar Autos,2023,TOYOTA,Frontier,pickup,grande,automatico,nafta,5,mixto,,,,18000,0.5,N/D,Buenos Aires,N/A,06-22-2025,C1000,12345678,
359,TripWip,alquiler_trabajo,web site,2025,Ford,Gol,grande,mediano ,dsg,DIESEL,2, ,187367.93223197456,825388.7601106919,0,50000,6.0,125.000,BuenosAires,ACTIVO,03-27-2025,1425,123,info@
360,FastGo,renta_tradicional,Hertz 24/7,23,hYUNDAI,2008,camion,mediano,cvt,electrico,4, ,182212.8781837409,816801.9442897178,50,,5.0,"80,000", ,Cerró enero 2025,2025-03-09 11:08:31.747576,BS AS,+54 11 1234-5678,keko@keko
361,Cactus Rent,alquiler_trabajo,Avis App,2024,ford,Trackerr,camion,compacto,auto,,3, ,,,ILIMITADO,22000,1.0,N/D,Barilochee,PENDIENTE,2025-03-28,BS AS,12345678,keko.com
362,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,C1000,sin telefono,info@
363,Localiza,carsharing_flota_propia,APLICACION,23,Kia,i10,PickUp,mediano,automatica,gnc,tres,remis,191222.37065184707,968677.2531706411,cien,,,5000,Rosario,cerró en enero 2025,23/12/2025,,+54 11 1234-5678,contacto@keko.com
364,Invernalia,carsharing flota propia,,2024,Peugot,Siena,Furgon,mediano ,,DIESEL,,alquiler_tradicional,12363.819159180814,64766.050391795936,50,30000,,45mil,Mar del Plata,verificar,2025-05-03 11:08:31.742760,,0800-KEKO,contacto@keko.com
365,  Keko   ,  agregador_tradicional  ,,,   Ford,Polo    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,1000,11-1234-5678,info@
366,KINTO,carsharing_p2p,MyKeego App,2024,Jeep,Gol,grande,premium,mecánico,diesel,2,alquiler_tradicional,17398.243835141107,82550.38841227556,unlimited,50000,8.0,5000,Bariloche,activo,03/07/2025,C1000,0800-KEKO,contacto@keko.com
4070,Sixt,carsharing_flota_propia,KINTO Share,25,Renault,Mobi,hatchback,mediano ,MANUAL,NAFTA,cinco,alquiler_tradicional,119738.37258719296,526507.0984542673,50,35000,3.0,,Córdoba,activo,2025-07-26,,12345678,
2978,Rentennials,carsharing_p2p,TripWip App,2024,Nissan,2008,PICKUP,grande,mecánico,hibrido,6,,168236.85206658058,702115.651990643,ILIMITADO,18000,4.0,45mil,BS AS,ACTIVO,2026-01-23 11:08:31.742438,C1000,,usuario@gmail.com
